nsd_title,nsd_doc_modified_ts,ai_current_state_keyed_name,nsd_mime_type,ai_modified_by_id_keyed_name,ai_manufacturer_keyed_name,score,nsd_con_name,ai_team_id,ai_classification,ai_id,ai_native_file_type,ai_native_file,nsd_id,nsd_con_type,nsd_acl_view,ai_config_id,ai_native_file_keyed_name,ai_team_id_keyed_name,ai_change_reason,nsd_url,nsd_url_view,nsd_doc_created_ts,nsd_doc_type,ai_created_by_id_keyed_name,nsd_description,ai_permission_id,nsd_is_latest,ai_major_rev,nsd_acl_preview,nsd_rel_type,ai_viewable_file_type,ai_item_number,ai_owned_by_id_keyed_name,ai_viewable_file_keyed_name,nsd_file_name,nsd_file_size,ai_related_id_keyed_name,nsd_crawl_type,nsd_doc_hash,nsd_content,_version_,ai_viewable_file,nsd_parent_id,nsd_crawl_ts,nsd_name,nsd_version,nsd_is_parent,ai_managed_by_id_keyed_name
L-3900-21 Minifig Accessory Signal Holder White,2010-01-07T17:34:03Z,Preliminary,,Data Administrator,,0.8071025,DEMO10,,Component,902DAA26E072454BACEB6F967DAAB703,,,AI-902DAA26E072454BACEB6F967DAAB703,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",902DAA26E072454BACEB6F967DAAB703,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A902DAA26E072454BACEB6F967DAAB703,2010-01-07T17:34:03Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3900-21,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214550368257,,,2015-07-15T18:17:38Z,Minifig Accessory Signal Holder White,1,false,
L-3710-23 Plate 1 x 4 Blue,2010-01-07T17:34:00Z,Preliminary,,Data Administrator,,0.8064516,DEMO10,,Component,34A25386760A47E6995FD4AEB0DA337D,,,AI-34A25386760A47E6995FD4AEB0DA337D,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",34A25386760A47E6995FD4AEB0DA337D,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A34A25386760A47E6995FD4AEB0DA337D,2010-01-07T17:34:00Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3710-23,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214546173952,,,2015-07-15T18:17:38Z,Plate 1 x 4 Blue,1,false,
L-32524-19 Technic Beam 7 MdStone,2010-01-07T17:33:59Z,Preliminary,,Data Administrator,,0.80580175,DEMO10,,Component,77949BBD0BA646EA8EC06E178A523589,,,AI-77949BBD0BA646EA8EC06E178A523589,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",77949BBD0BA646EA8EC06E178A523589,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A77949BBD0BA646EA8EC06E178A523589,2010-01-07T17:33:59Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-32524-19,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214540931072,,,2015-07-15T18:17:38Z,Technic Beam 7 MdStone,1,false,
L-3666-19 Plate 1 x 6 MdStone,2010-01-07T17:33:59Z,Preliminary,,Data Administrator,,0.80580175,DEMO10,,Component,E68F13AD5A064C5B81FE7981C7D44C5F,,,AI-E68F13AD5A064C5B81FE7981C7D44C5F,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",E68F13AD5A064C5B81FE7981C7D44C5F,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AE68F13AD5A064C5B81FE7981C7D44C5F,2010-01-07T17:33:59Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3666-19,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214541979648,,,2015-07-15T18:17:38Z,Plate 1 x 6 MdStone,1,false,
L-32062-22 Technic Axle 2 Notched Red,2010-01-07T17:33:58Z,Preliminary,,Data Administrator,,0.80515295,DEMO10,,Component,B36B4C7B8EB24E25A6528ACF30657619,,,AI-B36B4C7B8EB24E25A6528ACF30657619,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",B36B4C7B8EB24E25A6528ACF30657619,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AB36B4C7B8EB24E25A6528ACF30657619,2010-01-07T17:33:57Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-32062-22,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214535688193,,,2015-07-15T18:17:38Z,Technic Axle 2 Notched Red,1,false,
L-32140-45 Technic Liftarm 2 x 4 L Shape Lime,2010-01-07T17:33:58Z,Preliminary,,Data Administrator,,0.80515295,DEMO10,,Component,ACCBA980EF4442C18E9A106958E4F9E5,,,AI-ACCBA980EF4442C18E9A106958E4F9E5,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",ACCBA980EF4442C18E9A106958E4F9E5,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AACCBA980EF4442C18E9A106958E4F9E5,2010-01-07T17:33:58Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-32140-45,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214538833920,,,2015-07-15T18:17:38Z,Technic Liftarm 2 x 4 L Shape Lime,1,false,
L-32523-25 Technic Liftarm 1 x 3 Straight Yellow,2010-01-07T17:33:58Z,Preliminary,,Data Administrator,,0.80515295,DEMO10,,Component,C711EAA18D7444C588B932071F4D483B,,,AI-C711EAA18D7444C588B932071F4D483B,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",C711EAA18D7444C588B932071F4D483B,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AC711EAA18D7444C588B932071F4D483B,2010-01-07T17:33:58Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-32523-25,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214539882497,,,2015-07-15T18:17:38Z,Technic Liftarm 1 x 3 Straight Yellow,1,false,
L-3069b-23 Tile 1 x 2 with Groove Blue,2010-01-07T17:33:57Z,Preliminary,,Data Administrator,,0.8045052,DEMO10,,Component,E344F6EAA66748709F3AC592DB00BF76,,,AI-E344F6EAA66748709F3AC592DB00BF76,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",E344F6EAA66748709F3AC592DB00BF76,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AE344F6EAA66748709F3AC592DB00BF76,2010-01-07T17:33:57Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3069b-23,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214532542464,,,2015-07-15T18:17:38Z,Tile 1 x 2 with Groove Blue,1,false,
L-32013-26 Technic Angle Connector #1 Black,2010-01-07T17:33:57Z,Preliminary,,Data Administrator,,0.8045052,DEMO10,,Component,C312DD6F49C542BB9A50FCF609780A36,,,AI-C312DD6F49C542BB9A50FCF609780A36,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",C312DD6F49C542BB9A50FCF609780A36,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AC312DD6F49C542BB9A50FCF609780A36,2010-01-07T17:33:57Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-32013-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214533591040,,,2015-07-15T18:17:38Z,Technic Angle Connector #1 Black,1,false,
L-32034-23 Technic Angle Connector #2 Blue,2010-01-07T17:33:57Z,Preliminary,,Data Administrator,,0.8045052,DEMO10,,Component,2D520B7764944086B3A53E8C615C1430,,,AI-2D520B7764944086B3A53E8C615C1430,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",2D520B7764944086B3A53E8C615C1430,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A2D520B7764944086B3A53E8C615C1430,2010-01-07T17:33:57Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-32034-23,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214534639616,,,2015-07-15T18:17:38Z,Technic Angle Connector #2 Blue,1,false,
L-32054-26 Technic Pin Long with Stop Bush Black,2010-01-07T17:33:57Z,Preliminary,,Data Administrator,,0.8045052,DEMO10,,Component,B52BDA927E414046ADC8668E9BB83A44,,,AI-B52BDA927E414046ADC8668E9BB83A44,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",B52BDA927E414046ADC8668E9BB83A44,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AB52BDA927E414046ADC8668E9BB83A44,2010-01-07T17:33:57Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-32054-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214535688192,,,2015-07-15T18:17:38Z,Technic Pin Long with Stop Bush Black,1,false,
L-30602-23 Slope Brick Curved Top 2 x 2 x 1 Blue,2010-01-07T17:33:56Z,Preliminary,,Data Administrator,,0.8038585,DEMO10,,Component,683FF0EFDF4F49D1A260F97262036BD1,,,AI-683FF0EFDF4F49D1A260F97262036BD1,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",683FF0EFDF4F49D1A260F97262036BD1,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A683FF0EFDF4F49D1A260F97262036BD1,2010-01-07T17:33:56Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-30602-23,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214531493888,,,2015-07-15T18:17:38Z,Slope Brick Curved Top 2 x 2 x 1 Blue,1,false,
L-302326 plate - single row - 2units Black,2010-01-07T17:33:55Z,Preliminary,,Data Administrator,,0.8032129,DEMO10,,Component,F1026A8C58244EA2915C5E412F45E19E,,,AI-F1026A8C58244EA2915C5E412F45E19E,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",F1026A8C58244EA2915C5E412F45E19E,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AF1026A8C58244EA2915C5E412F45E19E,2010-01-07T17:33:55Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-302326,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214526251010,,,2015-07-15T18:17:38Z,plate - single row - 2units Black,1,false,
L-3023-39 Plate 1 x 2 DkStone,2010-01-07T17:33:55Z,Preliminary,,Data Administrator,,0.8032129,DEMO10,,Component,2F136386AB1642C8BA4C72DA036350DB,,,AI-2F136386AB1642C8BA4C72DA036350DB,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",2F136386AB1642C8BA4C72DA036350DB,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A2F136386AB1642C8BA4C72DA036350DB,2010-01-07T17:33:55Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3023-39,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214527299585,,,2015-07-15T18:17:38Z,Plate 1 x 2 DkStone,1,false,
L-3010-26 Brick 1 x 4 Black,2010-01-07T17:33:54Z,Preliminary,,Data Administrator,,0.8025682,DEMO10,,Component,C4E10ED9215F4B4485FFA9EC837B9F71,,,AI-C4E10ED9215F4B4485FFA9EC837B9F71,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",C4E10ED9215F4B4485FFA9EC837B9F71,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AC4E10ED9215F4B4485FFA9EC837B9F71,2010-01-07T17:33:53Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3010-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214523105280,,,2015-07-15T18:17:38Z,Brick 1 x 4 Black,1,false,
L-3022-23 Plate 2 x 2 Blue,2010-01-07T17:33:54Z,Preliminary,,Data Administrator,,0.8025682,DEMO10,,Component,0D9CBC105B7C47C694ACCCD9E1214F36,,,AI-0D9CBC105B7C47C694ACCCD9E1214F36,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",0D9CBC105B7C47C694ACCCD9E1214F36,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A0D9CBC105B7C47C694ACCCD9E1214F36,2010-01-07T17:33:54Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3022-23,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214525202432,,,2015-07-15T18:17:38Z,Plate 2 x 2 Blue,1,false,
L-3022-26 Plate 2 x 2 Black,2010-01-07T17:33:54Z,Preliminary,,Data Administrator,,0.8025682,DEMO10,,Component,823C620E44F94B43ABE26E5F81553DFB,,,AI-823C620E44F94B43ABE26E5F81553DFB,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",823C620E44F94B43ABE26E5F81553DFB,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A823C620E44F94B43ABE26E5F81553DFB,2010-01-07T17:33:54Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3022-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214526251008,,,2015-07-15T18:17:38Z,Plate 2 x 2 Black,1,false,
L-3004-26 Brick 1 x 2 Black,2010-01-07T17:33:53Z,Preliminary,,Data Administrator,,0.80192465,DEMO10,,Component,0598405DD536458286ACFF33076BB4DC,,,AI-0598405DD536458286ACFF33076BB4DC,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",0598405DD536458286ACFF33076BB4DC,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A0598405DD536458286ACFF33076BB4DC,2010-01-07T17:33:53Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3004-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214519959552,,,2015-07-15T18:17:38Z,Brick 1 x 2 Black,1,false,
L-3004-39 Brick 1 x 2 DkStone,2010-01-07T17:33:53Z,Preliminary,,Data Administrator,,0.80192465,DEMO10,,Component,64874246BCD046519FC51F06E5320409,,,AI-64874246BCD046519FC51F06E5320409,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",64874246BCD046519FC51F06E5320409,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A64874246BCD046519FC51F06E5320409,2010-01-07T17:33:53Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-3004-39,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787214521008128,,,2015-07-15T18:17:38Z,Brick 1 x 2 DkStone,1,false,
L-2460-39 Tile 2 x 2 with Pin DkStone,2010-01-07T17:33:52Z,Preliminary,,Data Administrator,,0.80128205,DEMO10,,Component,26C42AC62D524F0CB7E3F44CA4E7F323,,,AI-26C42AC62D524F0CB7E3F44CA4E7F323,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",26C42AC62D524F0CB7E3F44CA4E7F323,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A26C42AC62D524F0CB7E3F44CA4E7F323,2010-01-07T17:33:52Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-2460-39,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210326704128,,,2015-07-15T18:17:38Z,Tile 2 x 2 with Pin DkStone,1,false,
L-2654-26 Round Dish 2 x 2 Black,2010-01-07T17:33:52Z,Preliminary,,Data Administrator,,0.80128205,DEMO10,,Component,F54EB283800845C49CC260E8CC97C6FD,,,AI-F54EB283800845C49CC260E8CC97C6FD,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",F54EB283800845C49CC260E8CC97C6FD,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AF54EB283800845C49CC260E8CC97C6FD,2010-01-07T17:33:52Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-2654-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210326704129,,,2015-07-15T18:17:38Z,Round Dish 2 x 2 Black,1,false,
L-2431-26 Tile 1 x 4 Black,2010-01-07T17:33:51Z,Preliminary,,Data Administrator,,0.8006405,DEMO10,,Component,9EA638E921784B2394AEFC54BAEA287F,,,AI-9EA638E921784B2394AEFC54BAEA287F,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",9EA638E921784B2394AEFC54BAEA287F,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A9EA638E921784B2394AEFC54BAEA287F,2010-01-07T17:33:51Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-2431-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210323558400,,,2015-07-15T18:17:38Z,Tile 1 x 4 Black,1,false,
L-2432-23 Tile 1 x 2 with Handle Blue,2010-01-07T17:33:51Z,Preliminary,,Data Administrator,,0.8006405,DEMO10,,Component,78386B7E13C347BAAEE3D2F1B5D0DB84,,,AI-78386B7E13C347BAAEE3D2F1B5D0DB84,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",78386B7E13C347BAAEE3D2F1B5D0DB84,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A78386B7E13C347BAAEE3D2F1B5D0DB84,2010-01-07T17:33:51Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-2432-23,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210324606976,,,2015-07-15T18:17:38Z,Tile 1 x 2 with Handle Blue,1,false,
L-120-26 Technic Liftarm 1 x 9 Straight Black,2010-01-07T17:33:50Z,Preliminary,,Data Administrator,,0.8,DEMO10,,Component,64726E4047444B1AA903F450134ED525,,,AI-64726E4047444B1AA903F450134ED525,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-355934804A6548CC8D320ED4ABBC8C53,AI-389D6E0BBE5045B48756A4BE3CA49314,AI-B32BD81D1AD04207BF1E61E39A4E0E13",64726E4047444B1AA903F450134ED525,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A64726E4047444B1AA903F450134ED525,2010-01-07T17:33:50Z,Part,Data Administrator,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,L-120-26,Engineering2,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210318315520,,,2015-07-15T18:17:38Z,Technic Liftarm 1 x 9 Straight Black,1,false,
